"Time Stamp","Time Zone","Name","PTID","Load"
"07/27/2025 05:55:00","EDT","WEST",61752,1846.813
"07/27/2025 06:00:00","EDT","CAPITL",61757,1316.6787
"07/27/2025 06:00:00","EDT","CENTRL",61754,1725.1208
"07/27/2025 06:00:00","EDT","DUNWOD",61760,631.4697
"07/27/2025 06:00:00","EDT","GENESE",61753,1146.1409
"07/27/2025 06:00:00","EDT","HUD VL",61758,1036.8403
"07/27/2025 06:00:00","EDT","LONGIL",61762,2223.5693
"07/27/2025 06:00:00","EDT","MHK VL",61756,840.9382
"07/27/2025 06:00:00","EDT","MILLWD",61759,261.5304
"07/27/2025 06:00:00","EDT","N.Y.C.",61761,5664.3994
"07/27/2025 06:00:00","EDT","NORTH",61755,558.5059
"07/27/2025 06:00:00","EDT","WEST",61752,1835.6082
"07/27/2025 06:05:00","EDT","CAPITL",61757,1309.7274
"07/27/2025 06:05:00","EDT","CENTRL",61754,1726.6321
"07/27/2025 06:05:00","EDT","DUNWOD",61760,637.7427
"07/27/2025 06:05:00","EDT","GENESE",61753,1148.52
"07/27/2025 06:05:00","EDT","HUD VL",61758,1040.8531
"07/27/2025 06:05:00","EDT","LONGIL",61762,2228.1912
"07/27/2025 06:05:00","EDT","MHK VL",61756,853.3144
"07/27/2025 06:05:00","EDT","MILLWD",61759,250.2639
"07/27/2025 06:05:00","EDT","N.Y.C.",61761,5678.625
"07/27/2025 06:05:00","EDT","NORTH",61755,563.822
"07/27/2025 06:05:00","EDT","WEST",61752,1829.9067
"07/27/2025 06:10:00","EDT","CAPITL",61757,1307.6316
"07/27/2025 06:10:00","EDT","CENTRL",61754,1751.2983
"07/27/2025 06:10:00","EDT","DUNWOD",61760,662.2275
"07/27/2025 06:10:00","EDT","GENESE",61753,1150.939
"07/27/2025 06:10:00","EDT","HUD VL",61758,1020.4063
"07/27/2025 06:10:00","EDT","LONGIL",61762,2247.4963
"07/27/2025 06:10:00","EDT","MHK VL",61756,830.3524
"07/27/2025 06:10:00","EDT","MILLWD",61759,226.3373
"07/27/2025 06:10:00","EDT","N.Y.C.",61761,5657.243
"07/27/2025 06:10:00","EDT","NORTH",61755,578.96
"07/27/2025 06:10:00","EDT","WEST",61752,1818.0463
"07/27/2025 06:15:00","EDT","CAPITL",61757,1332.2345
"07/27/2025 06:15:00","EDT","CENTRL",61754,1747.541
"07/27/2025 06:15:00","EDT","DUNWOD",61760,631.9418
"07/27/2025 06:15:00","EDT","GENESE",61753,1152.9631
"07/27/2025 06:15:00","EDT","HUD VL",61758,1033.0607
"07/27/2025 06:15:00","EDT","LONGIL",61762,2236.469
"07/27/2025 06:15:00","EDT","MHK VL",61756,867.5097
"07/27/2025 06:15:00","EDT","MILLWD",61759,256.5892
"07/27/2025 06:15:00","EDT","N.Y.C.",61761,5690.0127
"07/27/2025 06:15:00","EDT","NORTH",61755,553.461
"07/27/2025 06:15:00","EDT","WEST",61752,1838.6714
"07/27/2025 06:20:00","EDT","CAPITL",61757,1308.638
"07/27/2025 06:20:00","EDT","CENTRL",61754,1754.7292
"07/27/2025 06:20:00","EDT","DUNWOD",61760,633.3849
"07/27/2025 06:20:00","EDT","GENESE",61753,1146.8547
"07/27/2025 06:20:00","EDT","HUD VL",61758,1041.1212
"07/27/2025 06:20:00","EDT","LONGIL",61762,2238.7173
"07/27/2025 06:20:00","EDT","MHK VL",61756,849.3687
"07/27/2025 06:20:00","EDT","MILLWD",61759,253.8174
"07/27/2025 06:20:00","EDT","N.Y.C.",61761,5676.8213
"07/27/2025 06:20:00","EDT","NORTH",61755,563.2002
"07/27/2025 06:20:00","EDT","WEST",61752,1861.5735
"07/27/2025 06:25:00","EDT","CAPITL",61757,1310.8734
"07/27/2025 06:25:00","EDT","CENTRL",61754,1752.1389
"07/27/2025 06:25:00","EDT","DUNWOD",61760,638.012
"07/27/2025 06:25:00","EDT","GENESE",61753,1148.8489
"07/27/2025 06:25:00","EDT","HUD VL",61758,1077.4344
"07/27/2025 06:25:00","EDT","LONGIL",61762,2221.985
"07/27/2025 06:25:00","EDT","MHK VL",61756,840.9403
"07/27/2025 06:25:00","EDT","MILLWD",61759,252.3465
"07/27/2025 06:25:00","EDT","N.Y.C.",61761,5698.5386
"07/27/2025 06:25:00","EDT","NORTH",61755,567.6403
"07/27/2025 06:25:00","EDT","WEST",61752,1815.6067
"07/27/2025 06:30:00","EDT","CAPITL",61757,1309.5664
"07/27/2025 06:30:00","EDT","CENTRL",61754,1763.3723
"07/27/2025 06:30:00","EDT","DUNWOD",61760,634.1983
"07/27/2025 06:30:00","EDT","GENESE",61753,1139.7013
"07/27/2025 06:30:00","EDT","HUD VL",61758,1041.822
"07/27/2025 06:30:00","EDT","LONGIL",61762,2234.0117
"07/27/2025 06:30:00","EDT","MHK VL",61756,851.6085
"07/27/2025 06:30:00","EDT","MILLWD",61759,254.2605
"07/27/2025 06:30:00","EDT","N.Y.C.",61761,5709.5996
"07/27/2025 06:30:00","EDT","NORTH",61755,569.9447
"07/27/2025 06:30:00","EDT","WEST",61752,1826.2583
"07/27/2025 06:35:00","EDT","CAPITL",61757,1323.8326
"07/27/2025 06:35:00","EDT","CENTRL",61754,1761.3477
"07/27/2025 06:35:00","EDT","DUNWOD",61760,629.1581
"07/27/2025 06:35:00","EDT","GENESE",61753,1138.6936
"07/27/2025 06:35:00","EDT","HUD VL",61758,1015.5955
"07/27/2025 06:35:00","EDT","LONGIL",61762,2243.2178
"07/27/2025 06:35:00","EDT","MHK VL",61756,839.6132
"07/27/2025 06:35:00","EDT","MILLWD",61759,267.6
"07/27/2025 06:35:00","EDT","N.Y.C.",61761,5703.8994
"07/27/2025 06:35:00","EDT","NORTH",61755,575.0169
"07/27/2025 06:35:00","EDT","WEST",61752,1804.7051
"07/27/2025 06:40:00","EDT","CAPITL",61757,1309.6012
"07/27/2025 06:40:00","EDT","CENTRL",61754,1746.7834
"07/27/2025 06:40:00","EDT","DUNWOD",61760,653.3607
"07/27/2025 06:40:00","EDT","GENESE",61753,1136.7397
"07/27/2025 06:40:00","EDT","HUD VL",61758,1040.7986
"07/27/2025 06:40:00","EDT","LONGIL",61762,2232.8198
"07/27/2025 06:40:00","EDT","MHK VL",61756,844.5623
"07/27/2025 06:40:00","EDT","MILLWD",61759,250.9985
"07/27/2025 06:40:00","EDT","N.Y.C.",61761,5695.516
"07/27/2025 06:40:00","EDT","NORTH",61755,563.6549
"07/27/2025 06:40:00","EDT","WEST",61752,1838.6718
"07/27/2025 06:45:00","EDT","CAPITL",61757,1318.6364
"07/27/2025 06:45:00","EDT","CENTRL",61754,1719.9957
"07/27/2025 06:45:00","EDT","DUNWOD",61760,647.9971
"07/27/2025 06:45:00","EDT","GENESE",61753,1148.8245
"07/27/2025 06:45:00","EDT","HUD VL",61758,1030.8564
"07/27/2025 06:45:00","EDT","LONGIL",61762,2233.0713
"07/27/2025 06:45:00","EDT","MHK VL",61756,860.6854
"07/27/2025 06:45:00","EDT","MILLWD",61759,250.091
"07/27/2025 06:45:00","EDT","N.Y.C.",61761,5692.6123
"07/27/2025 06:45:00","EDT","NORTH",61755,551.8905
"07/27/2025 06:45:00","EDT","WEST",61752,1808.3672
"07/27/2025 06:50:00","EDT","CAPITL",61757,1314.042
"07/27/2025 06:50:00","EDT","CENTRL",61754,1717.0664
"07/27/2025 06:50:00","EDT","DUNWOD",61760,638.2059
"07/27/2025 06:50:00","EDT","GENESE",61753,1145.6255
"07/27/2025 06:50:00","EDT","HUD VL",61758,1053.5376
"07/27/2025 06:50:00","EDT","LONGIL",61762,2234.6367
"07/27/2025 06:50:00","EDT","MHK VL",61756,870.5366
"07/27/2025 06:50:00","EDT","MILLWD",61759,248.3991
"07/27/2025 06:50:00","EDT","N.Y.C.",61761,5708.036
"07/27/2025 06:50:00","EDT","NORTH",61755,553.28
"07/27/2025 06:50:00","EDT","WEST",61752,1834.5298
"07/27/2025 06:55:00","EDT","CAPITL",61757,1311.2072
"07/27/2025 06:55:00","EDT","CENTRL",61754,1752.2762
"07/27/2025 06:55:00","EDT","DUNWOD",61760,640.0521
"07/27/2025 06:55:00","EDT","GENESE",61753,1144.1963
"07/27/2025 06:55:00","EDT","HUD VL",61758,1055.525
"07/27/2025 06:55:00","EDT","LONGIL",61762,2255.5698
"07/27/2025 06:55:00","EDT","MHK VL",61756,860.3018
"07/27/2025 06:55:00","EDT","MILLWD",61759,255.5085
"07/27/2025 06:55:00","EDT","N.Y.C.",61761,5703.926
"07/27/2025 06:55:00","EDT","NORTH",61755,564.6951
"07/27/2025 06:55:00","EDT","WEST",61752,1842.9332
"07/27/2025 07:00:00","EDT","CAPITL",61757,1316.2059
"07/27/2025 07:00:00","EDT","CENTRL",61754,1758.379
"07/27/2025 07:00:00","EDT","DUNWOD",61760,638.8757
"07/27/2025 07:00:00","EDT","GENESE",61753,1148.1428
"07/27/2025 07:00:00","EDT","HUD VL",61758,1032.9438
"07/27/2025 07:00:00","EDT","LONGIL",61762,2259.1528
"07/27/2025 07:00:00","EDT","MHK VL",61756,850.3164
"07/27/2025 07:00:00","EDT","MILLWD",61759,258.2884
"07/27/2025 07:00:00","EDT","N.Y.C.",61761,5726.2344
"07/27/2025 07:00:00","EDT","NORTH",61755,582.9354
"07/27/2025 07:00:00","EDT","WEST",61752,1843.689
"07/27/2025 07:05:00","EDT","CAPITL",61757,1327.3944
"07/27/2025 07:05:00","EDT","CENTRL",61754,1757.9099
"07/27/2025 07:05:00","EDT","DUNWOD",61760,627.26
"07/27/2025 07:05:00","EDT","GENESE",61753,1154.3518
"07/27/2025 07:05:00","EDT","HUD VL",61758,1055.5339
"07/27/2025 07:05:00","EDT","LONGIL",61762,2279.789
"07/27/2025 07:05:00","EDT","MHK VL",61756,851.9634
"07/27/2025 07:05:00","EDT","MILLWD",61759,270.671
"07/27/2025 07:05:00","EDT","N.Y.C.",61761,5739.84
"07/27/2025 07:05:00","EDT","NORTH",61755,568.1583
"07/27/2025 07:05:00","EDT","WEST",61752,1857.4475
"07/27/2025 07:10:00","EDT","CAPITL",61757,1330.1978
"07/27/2025 07:10:00","EDT","CENTRL",61754,1760.4681
"07/27/2025 07:10:00","EDT","DUNWOD",61760,648.561
"07/27/2025 07:10:00","EDT","GENESE",61753,1159.5964
"07/27/2025 07:10:00","EDT","HUD VL",61758,1050.5908
"07/27/2025 07:10:00","EDT","LONGIL",61762,2292.1729
"07/27/2025 07:10:00","EDT","MHK VL",61756,863.981
"07/27/2025 07:10:00","EDT","MILLWD",61759,264.156
"07/27/2025 07:10:00","EDT","N.Y.C.",61761,5761.79
"07/27/2025 07:10:00","EDT","NORTH",61755,591.9669
"07/27/2025 07:10:00","EDT","WEST",61752,1839.8596
"07/27/2025 07:15:00","EDT","CAPITL",61757,1325.4233
"07/27/2025 07:15:00","EDT","CENTRL",61754,1730.2975
"07/27/2025 07:15:00","EDT","DUNWOD",61760,659.8755
"07/27/2025 07:15:00","EDT","GENESE",61753,1163.0227
"07/27/2025 07:15:00","EDT","HUD VL",61758,1030.4198
"07/27/2025 07:15:00","EDT","LONGIL",61762,2289.997
"07/27/2025 07:15:00","EDT","MHK VL",61756,878.7924
"07/27/2025 07:15:00","EDT","MILLWD",61759,266.5754
"07/27/2025 07:15:00","EDT","N.Y.C.",61761,5760.7905
"07/27/2025 07:15:00","EDT","NORTH",61755,590.5698
"07/27/2025 07:15:00","EDT","WEST",61752,1838.2537
"07/27/2025 07:15:37","EDT","CAPITL",61757,1342.2437
"07/27/2025 07:15:37","EDT","CENTRL",61754,1784.6208
"07/27/2025 07:15:37","EDT","DUNWOD",61760,632.0377
"07/27/2025 07:15:37","EDT","GENESE",61753,1153.8728
"07/27/2025 07:15:37","EDT","HUD VL",61758,1041.406
"07/27/2025 07:15:37","EDT","LONGIL",61762,2307.5347
"07/27/2025 07:15:37","EDT","MHK VL",61756,884.6348
"07/27/2025 07:15:37","EDT","MILLWD",61759,274.3702
"07/27/2025 07:15:37","EDT","N.Y.C.",61761,5815.659
"07/27/2025 07:15:37","EDT","NORTH",61755,597.9136
"07/27/2025 07:15:37","EDT","WEST",61752,1850.5271
"07/27/2025 07:17:25","EDT","CAPITL",61757,1332.7642
"07/27/2025 07:17:25","EDT","CENTRL",61754,1772.4788
"07/27/2025 07:17:25","EDT","DUNWOD",61760,653.5096
"07/27/2025 07:17:25","EDT","GENESE",61753,1169.5994
"07/27/2025 07:17:25","EDT","HUD VL",61758,1061.7009
"07/27/2025 07:17:25","EDT","LONGIL",61762,2313.8984
"07/27/2025 07:17:25","EDT","MHK VL",61756,866.9839
"07/27/2025 07:17:25","EDT","MILLWD",61759,261.2445
"07/27/2025 07:17:25","EDT","N.Y.C.",61761,5794.6475
"07/27/2025 07:17:25","EDT","NORTH",61755,602.191
"07/27/2025 07:17:25","EDT","WEST",61752,1852.2911
"07/27/2025 07:20:00","EDT","CAPITL",61757,1331.6123
"07/27/2025 07:20:00","EDT","CENTRL",61754,1762.6154
"07/27/2025 07:20:00","EDT","DUNWOD",61760,643.7889
"07/27/2025 07:20:00","EDT","GENESE",61753,1173.54
"07/27/2025 07:20:00","EDT","HUD VL",61758,1076.2688
"07/27/2025 07:20:00","EDT","LONGIL",61762,2304.9182
"07/27/2025 07:20:00","EDT","MHK VL",61756,867.2296
"07/27/2025 07:20:00","EDT","MILLWD",61759,277.035
"07/27/2025 07:20:00","EDT","N.Y.C.",61761,5836.264
"07/27/2025 07:20:00","EDT","NORTH",61755,601.1797
"07/27/2025 07:20:00","EDT","WEST",61752,1840.6145
"07/27/2025 07:25:00","EDT","CAPITL",61757,1336.1261
"07/27/2025 07:25:00","EDT","CENTRL",61754,1758.8081
"07/27/2025 07:25:00","EDT","DUNWOD",61760,648.5878
"07/27/2025 07:25:00","EDT","GENESE",61753,1170.4229
"07/27/2025 07:25:00","EDT","HUD VL",61758,1040.8003
"07/27/2025 07:25:00","EDT","LONGIL",61762,2315.0034
"07/27/2025 07:25:00","EDT","MHK VL",61756,880.8469
"07/27/2025 07:25:00","EDT","MILLWD",61759,266.2131
"07/27/2025 07:25:00","EDT","N.Y.C.",61761,5821.0605
"07/27/2025 07:25:00","EDT","NORTH",61755,589.5996
"07/27/2025 07:25:00","EDT","WEST",61752,1834.615
"07/27/2025 07:30:00","EDT","CAPITL",61757,1343.214
"07/27/2025 07:30:00","EDT","CENTRL",61754,1788.248
"07/27/2025 07:30:00","EDT","DUNWOD",61760,649.7622
"07/27/2025 07:30:00","EDT","GENESE",61753,1173.2568
"07/27/2025 07:30:00","EDT","HUD VL",61758,1068.5732
"07/27/2025 07:30:00","EDT","LONGIL",61762,2318.8154
"07/27/2025 07:30:00","EDT","MHK VL",61756,880.9249
"07/27/2025 07:30:00","EDT","MILLWD",61759,271.683
"07/27/2025 07:30:00","EDT","N.Y.C.",61761,5843.5444
"07/27/2025 07:30:00","EDT","NORTH",61755,596.2814
"07/27/2025 07:30:00","EDT","WEST",61752,1855.147
"07/27/2025 07:35:00","EDT","CAPITL",61757,1340.7002
"07/27/2025 07:35:00","EDT","CENTRL",61754,1772.1072
"07/27/2025 07:35:00","EDT","DUNWOD",61760,640.5291
"07/27/2025 07:35:00","EDT","GENESE",61753,1179.8672
"07/27/2025 07:35:00","EDT","HUD VL",61758,1080.429
"07/27/2025 07:35:00","EDT","LONGIL",61762,2316.0288
"07/27/2025 07:35:00","EDT","MHK VL",61756,871.8064
"07/27/2025 07:35:00","EDT","MILLWD",61759,282.7148
"07/27/2025 07:35:00","EDT","N.Y.C.",61761,5860.021
"07/27/2025 07:35:00","EDT","NORTH",61755,599.4851
"07/27/2025 07:35:00","EDT","WEST",61752,1868.1572
"07/27/2025 07:40:00","EDT","CAPITL",61757,1352.2468
"07/27/2025 07:40:00","EDT","CENTRL",61754,1786.2784
"07/27/2025 07:40:00","EDT","DUNWOD",61760,633.4216
"07/27/2025 07:40:00","EDT","GENESE",61753,1182.5764
"07/27/2025 07:40:00","EDT","HUD VL",61758,1080.6768
"07/27/2025 07:40:00","EDT","LONGIL",61762,2343.1794
"07/27/2025 07:40:00","EDT","MHK VL",61756,880.4686
"07/27/2025 07:40:00","EDT","MILLWD",61759,289.1494
"07/27/2025 07:40:00","EDT","N.Y.C.",61761,5885.7266
"07/27/2025 07:40:00","EDT","NORTH",61755,596.6953
"07/27/2025 07:40:00","EDT","WEST",61752,1860.9287
"07/27/2025 07:45:00","EDT","CAPITL",61757,1340.3038
"07/27/2025 07:45:00","EDT","CENTRL",61754,1742.2938
"07/27/2025 07:45:00","EDT","DUNWOD",61760,650.967
"07/27/2025 07:45:00","EDT","GENESE",61753,1186.3335
"07/27/2025 07:45:00","EDT","HUD VL",61758,1094.6375
"07/27/2025 07:45:00","EDT","LONGIL",61762,2359.642
"07/27/2025 07:45:00","EDT","MHK VL",61756,885.309
"07/27/2025 07:45:00","EDT","MILLWD",61759,270.5111
"07/27/2025 07:45:00","EDT","N.Y.C.",61761,5877.629
"07/27/2025 07:45:00","EDT","NORTH",61755,598.3584
"07/27/2025 07:45:00","EDT","WEST",61752,1865.3622
"07/27/2025 07:50:00","EDT","CAPITL",61757,1338.7449
"07/27/2025 07:50:00","EDT","CENTRL",61754,1737.5663
"07/27/2025 07:50:00","EDT","DUNWOD",61760,656.906
"07/27/2025 07:50:00","EDT","GENESE",61753,1181.0278
"07/27/2025 07:50:00","EDT","HUD VL",61758,1081.1921
"07/27/2025 07:50:00","EDT","LONGIL",61762,2357.77
"07/27/2025 07:50:00","EDT","MHK VL",61756,887.0238
"07/27/2025 07:50:00","EDT","MILLWD",61759,272.1128
"07/27/2025 07:50:00","EDT","N.Y.C.",61761,5913.4316
"07/27/2025 07:50:00","EDT","NORTH",61755,596.9647
"07/27/2025 07:50:00","EDT","WEST",61752,1869.2053
"07/27/2025 07:55:00","EDT","CAPITL",61757,1341.2582
"07/27/2025 07:55:00","EDT","CENTRL",61754,1731.3679
"07/27/2025 07:55:00","EDT","DUNWOD",61760,667.6731
"07/27/2025 07:55:00","EDT","GENESE",61753,1186.7854
"07/27/2025 07:55:00","EDT","HUD VL",61758,1082.0916
"07/27/2025 07:55:00","EDT","LONGIL",61762,2373.9385
"07/27/2025 07:55:00","EDT","MHK VL",61756,886.932
"07/27/2025 07:55:00","EDT","MILLWD",61759,265.1348
"07/27/2025 07:55:00","EDT","N.Y.C.",61761,5914.2666
"07/27/2025 07:55:00","EDT","NORTH",61755,596.5894
"07/27/2025 07:55:00","EDT","WEST",61752,1867.8717
"07/27/2025 08:00:00","EDT","CAPITL",61757,1361.738
"07/27/2025 08:00:00","EDT","CENTRL",61754,1779.7052
"07/27/2025 08:00:00","EDT","DUNWOD",61760,651.3044
"07/27/2025 08:00:00","EDT","GENESE",61753,1200.3525
"07/27/2025 08:00:00","EDT","HUD VL",61758,1072.5549
"07/27/2025 08:00:00","EDT","LONGIL",61762,2376.4316
"07/27/2025 08:00:00","EDT","MHK VL",61756,874.7705
"07/27/2025 08:00:00","EDT","MILLWD",61759,297.094
"07/27/2025 08:00:00","EDT","N.Y.C.",61761,5915.8193
"07/27/2025 08:00:00","EDT","NORTH",61755,603.3792
"07/27/2025 08:00:00","EDT","WEST",61752,1887.4795
"07/27/2025 08:05:00","EDT","CAPITL",61757,1363.0571
"07/27/2025 08:05:00","EDT","CENTRL",61754,1742.683
"07/27/2025 08:05:00","EDT","DUNWOD",61760,638.377
"07/27/2025 08:05:00","EDT","GENESE",61753,1194.7639
"07/27/2025 08:05:00","EDT","HUD VL",61758,1089.4554
"07/27/2025 08:05:00","EDT","LONGIL",61762,2408.1777
"07/27/2025 08:05:00","EDT","MHK VL",61756,854.997
"07/27/2025 08:05:00","EDT","MILLWD",61759,298.346
"07/27/2025 08:05:00","EDT","N.Y.C.",61761,5955.0957
"07/27/2025 08:05:00","EDT","NORTH",61755,619.9296
"07/27/2025 08:05:00","EDT","WEST",61752,1898.5298
"07/27/2025 08:10:00","EDT","CAPITL",61757,1371.1471
"07/27/2025 08:10:00","EDT","CENTRL",61754,1724.646
"07/27/2025 08:10:00","EDT","DUNWOD",61760,676.0182
"07/27/2025 08:10:00","EDT","GENESE",61753,1200.5839
"07/27/2025 08:10:00","EDT","HUD VL",61758,1123.5083
"07/27/2025 08:10:00","EDT","LONGIL",61762,2419.8215
"07/27/2025 08:10:00","EDT","MHK VL",61756,893.4451
"07/27/2025 08:10:00","EDT","MILLWD",61759,282.4658
"07/27/2025 08:10:00","EDT","N.Y.C.",61761,5957.5166
"07/27/2025 08:10:00","EDT","NORTH",61755,593.6996
"07/27/2025 08:10:00","EDT","WEST",61752,1906.2303
"07/27/2025 08:15:00","EDT","CAPITL",61757,1373.3834
"07/27/2025 08:15:00","EDT","CENTRL",61754,1738.9265
"07/27/2025 08:15:00","EDT","DUNWOD",61760,680.4278
"07/27/2025 08:15:00","EDT","GENESE",61753,1204.7119
"07/27/2025 08:15:00","EDT","HUD VL",61758,1132.869
"07/27/2025 08:15:00","EDT","LONGIL",61762,2430.3867
"07/27/2025 08:15:00","EDT","MHK VL",61756,904.8037
"07/27/2025 08:15:00","EDT","MILLWD",61759,269.2015
"07/27/2025 08:15:00","EDT","N.Y.C.",61761,5964.1963
"07/27/2025 08:15:00","EDT","NORTH",61755,600.3236
"07/27/2025 08:15:00","EDT","WEST",61752,1916.3906
"07/27/2025 08:20:00","EDT","CAPITL",61757,1358.5618
"07/27/2025 08:20:00","EDT","CENTRL",61754,1758.8118
"07/27/2025 08:20:00","EDT","DUNWOD",61760,676.6364
"07/27/2025 08:20:00","EDT","GENESE",61753,1199.5254
"07/27/2025 08:20:00","EDT","HUD VL",61758,1102.4144
"07/27/2025 08:20:00","EDT","LONGIL",61762,2448.795
"07/27/2025 08:20:00","EDT","MHK VL",61756,899.4986
"07/27/2025 08:20:00","EDT","MILLWD",61759,305.3119
"07/27/2025 08:20:00","EDT","N.Y.C.",61761,6006.184
"07/27/2025 08:20:00","EDT","NORTH",61755,601.313
"07/27/2025 08:20:00","EDT","WEST",61752,1909.7698
"07/27/2025 08:25:00","EDT","CAPITL",61757,1365.7946
"07/27/2025 08:25:00","EDT","CENTRL",61754,1742.0833
"07/27/2025 08:25:00","EDT","DUNWOD",61760,659.4443
"07/27/2025 08:25:00","EDT","GENESE",61753,1203.5321
"07/27/2025 08:25:00","EDT","HUD VL",61758,1117.9209
"07/27/2025 08:25:00","EDT","LONGIL",61762,2485.0303
"07/27/2025 08:25:00","EDT","MHK VL",61756,910.9068
"07/27/2025 08:25:00","EDT","MILLWD",61759,316.9244
"07/27/2025 08:25:00","EDT","N.Y.C.",61761,6019.4756
"07/27/2025 08:25:00","EDT","NORTH",61755,606.292
"07/27/2025 08:25:00","EDT","WEST",61752,1904.3658
"07/27/2025 08:30:00","EDT","CAPITL",61757,1384.529
"07/27/2025 08:30:00","EDT","CENTRL",61754,1766.842
"07/27/2025 08:30:00","EDT","DUNWOD",61760,685.8539
"07/27/2025 08:30:00","EDT","GENESE",61753,1203.8591
"07/27/2025 08:30:00","EDT","HUD VL",61758,1114.1304
"07/27/2025 08:30:00","EDT","LONGIL",61762,2470.959
"07/27/2025 08:30:00","EDT","MHK VL",61756,902.6105
"07/27/2025 08:30:00","EDT","MILLWD",61759,287.6361
"07/27/2025 08:30:00","EDT","N.Y.C.",61761,6026.5845
"07/27/2025 08:30:00","EDT","NORTH",61755,601.6998
"07/27/2025 08:30:00","EDT","WEST",61752,1930.6709
"07/27/2025 08:35:00","EDT","CAPITL",61757,1361.1614
"07/27/2025 08:35:00","EDT","CENTRL",61754,1773.4514
"07/27/2025 08:35:00","EDT","DUNWOD",61760,683.109
"07/27/2025 08:35:00","EDT","GENESE",61753,1201.7351
"07/27/2025 08:35:00","EDT","HUD VL",61758,1149.2283
"07/27/2025 08:35:00","EDT","LONGIL",61762,2475.9895
"07/27/2025 08:35:00","EDT","MHK VL",61756,889.5236
"07/27/2025 08:35:00","EDT","MILLWD",61759,292.4045
"07/27/2025 08:35:00","EDT","N.Y.C.",61761,6041.076
"07/27/2025 08:35:00","EDT","NORTH",61755,602.6375
"07/27/2025 08:35:00","EDT","WEST",61752,1924.2698
"07/27/2025 08:40:00","EDT","CAPITL",61757,1386.0654
"07/27/2025 08:40:00","EDT","CENTRL",61754,1765.6118
"07/27/2025 08:40:00","EDT","DUNWOD",61760,667.8366
"07/27/2025 08:40:00","EDT","GENESE",61753,1203.5449
"07/27/2025 08:40:00","EDT","HUD VL",61758,1127.759
"07/27/2025 08:40:00","EDT","LONGIL",61762,2513.1626
"07/27/2025 08:40:00","EDT","MHK VL",61756,894.4041
"07/27/2025 08:40:00","EDT","MILLWD",61759,319.3369
"07/27/2025 08:40:00","EDT","N.Y.C.",61761,6076.7734
"07/27/2025 08:40:00","EDT","NORTH",61755,602.9987
"07/27/2025 08:40:00","EDT","WEST",61752,1928.6417
"07/27/2025 08:45:00","EDT","CAPITL",61757,1368.8976
"07/27/2025 08:45:00","EDT","CENTRL",61754,1778.1614
"07/27/2025 08:45:00","EDT","DUNWOD",61760,696.419
"07/27/2025 08:45:00","EDT","GENESE",61753,1199.9022
"07/27/2025 08:45:00","EDT","HUD VL",61758,1142.0713
"07/27/2025 08:45:00","EDT","LONGIL",61762,2517.0469
"07/27/2025 08:45:00","EDT","MHK VL",61756,883.4422
"07/27/2025 08:45:00","EDT","MILLWD",61759,293.8734
"07/27/2025 08:45:00","EDT","N.Y.C.",61761,6089.8887
"07/27/2025 08:45:00","EDT","NORTH",61755,618.8712
