"Time Stamp","Time Zone","Name","PTID","Load"
"07/27/2025 08:45:00","EDT","WEST",61752,1919.4336
"07/27/2025 08:50:00","EDT","CAPITL",61757,1378.409
"07/27/2025 08:50:00","EDT","CENTRL",61754,1783.4504
"07/27/2025 08:50:00","EDT","DUNWOD",61760,682.1992
"07/27/2025 08:50:00","EDT","GENESE",61753,1190.28
"07/27/2025 08:50:00","EDT","HUD VL",61758,1145.0254
"07/27/2025 08:50:00","EDT","LONGIL",61762,2547.4927
"07/27/2025 08:50:00","EDT","MHK VL",61756,895.6527
"07/27/2025 08:50:00","EDT","MILLWD",61759,303.6076
"07/27/2025 08:50:00","EDT","N.Y.C.",61761,6120.025
"07/27/2025 08:50:00","EDT","NORTH",61755,617.173
"07/27/2025 08:50:00","EDT","WEST",61752,1923.9608
"07/27/2025 08:55:00","EDT","CAPITL",61757,1397.9236
"07/27/2025 08:55:00","EDT","CENTRL",61754,1781.7659
"07/27/2025 08:55:00","EDT","DUNWOD",61760,688.8066
"07/27/2025 08:55:00","EDT","GENESE",61753,1180.1515
"07/27/2025 08:55:00","EDT","HUD VL",61758,1166.8987
"07/27/2025 08:55:00","EDT","LONGIL",61762,2560.0566
"07/27/2025 08:55:00","EDT","MHK VL",61756,906.139
"07/27/2025 08:55:00","EDT","MILLWD",61759,299.7294
"07/27/2025 08:55:00","EDT","N.Y.C.",61761,6139.328
"07/27/2025 08:55:00","EDT","NORTH",61755,597.6321
"07/27/2025 08:55:00","EDT","WEST",61752,1934.8333
"07/27/2025 09:00:00","EDT","CAPITL",61757,1378.7028
"07/27/2025 09:00:00","EDT","CENTRL",61754,1826.5774
"07/27/2025 09:00:00","EDT","DUNWOD",61760,689.1933
"07/27/2025 09:00:00","EDT","GENESE",61753,1166.3512
"07/27/2025 09:00:00","EDT","HUD VL",61758,1173.5388
"07/27/2025 09:00:00","EDT","LONGIL",61762,2587.1619
"07/27/2025 09:00:00","EDT","MHK VL",61756,909.9914
"07/27/2025 09:00:00","EDT","MILLWD",61759,296.5958
"07/27/2025 09:00:00","EDT","N.Y.C.",61761,6156.9014
"07/27/2025 09:00:00","EDT","NORTH",61755,603.8991
"07/27/2025 09:00:00","EDT","WEST",61752,1915.889
"07/27/2025 09:05:00","EDT","CAPITL",61757,1379.8949
"07/27/2025 09:05:00","EDT","CENTRL",61754,1783.1406
"07/27/2025 09:05:00","EDT","DUNWOD",61760,690.75
"07/27/2025 09:05:00","EDT","GENESE",61753,1163.9978
"07/27/2025 09:05:00","EDT","HUD VL",61758,1136.0447
"07/27/2025 09:05:00","EDT","LONGIL",61762,2610.8982
"07/27/2025 09:05:00","EDT","MHK VL",61756,911.731
"07/27/2025 09:05:00","EDT","MILLWD",61759,317.226
"07/27/2025 09:05:00","EDT","N.Y.C.",61761,6175.531
"07/27/2025 09:05:00","EDT","NORTH",61755,610.8704
"07/27/2025 09:05:00","EDT","WEST",61752,1975.1494
"07/27/2025 09:10:00","EDT","CAPITL",61757,1386.6855
"07/27/2025 09:10:00","EDT","CENTRL",61754,1804.3718
"07/27/2025 09:10:00","EDT","DUNWOD",61760,697.4296
"07/27/2025 09:10:00","EDT","GENESE",61753,1163.5481
"07/27/2025 09:10:00","EDT","HUD VL",61758,1161.5923
"07/27/2025 09:10:00","EDT","LONGIL",61762,2621.1873
"07/27/2025 09:10:00","EDT","MHK VL",61756,906.118
"07/27/2025 09:10:00","EDT","MILLWD",61759,311.1432
"07/27/2025 09:10:00","EDT","N.Y.C.",61761,6183.84
"07/27/2025 09:10:00","EDT","NORTH",61755,607.2993
"07/27/2025 09:10:00","EDT","WEST",61752,1971.2114
"07/27/2025 09:15:00","EDT","CAPITL",61757,1398.8467
"07/27/2025 09:15:00","EDT","CENTRL",61754,1799.6384
"07/27/2025 09:15:00","EDT","DUNWOD",61760,712.4279
"07/27/2025 09:15:00","EDT","GENESE",61753,1162.7809
"07/27/2025 09:15:00","EDT","HUD VL",61758,1145.393
"07/27/2025 09:15:00","EDT","LONGIL",61762,2619.0361
"07/27/2025 09:15:00","EDT","MHK VL",61756,905.445
"07/27/2025 09:15:00","EDT","MILLWD",61759,313.8839
"07/27/2025 09:15:00","EDT","N.Y.C.",61761,6204.8145
"07/27/2025 09:15:00","EDT","NORTH",61755,613.8278
"07/27/2025 09:15:00","EDT","WEST",61752,1985.9117
"07/27/2025 09:20:00","EDT","CAPITL",61757,1378.9036
"07/27/2025 09:20:00","EDT","CENTRL",61754,1817.6599
"07/27/2025 09:20:00","EDT","DUNWOD",61760,701.9378
"07/27/2025 09:20:00","EDT","GENESE",61753,1149.5222
"07/27/2025 09:20:00","EDT","HUD VL",61758,1176.9553
"07/27/2025 09:20:00","EDT","LONGIL",61762,2631.6084
"07/27/2025 09:20:00","EDT","MHK VL",61756,913.3494
"07/27/2025 09:20:00","EDT","MILLWD",61759,316.8032
"07/27/2025 09:20:00","EDT","N.Y.C.",61761,6230.5977
"07/27/2025 09:20:00","EDT","NORTH",61755,595.0209
"07/27/2025 09:20:00","EDT","WEST",61752,1984.1509
"07/27/2025 09:25:00","EDT","CAPITL",61757,1368.6556
"07/27/2025 09:25:00","EDT","CENTRL",61754,1800.7017
"07/27/2025 09:25:00","EDT","DUNWOD",61760,703.7601
"07/27/2025 09:25:00","EDT","GENESE",61753,1171.542
"07/27/2025 09:25:00","EDT","HUD VL",61758,1173.8262
"07/27/2025 09:25:00","EDT","LONGIL",61762,2655.3716
"07/27/2025 09:25:00","EDT","MHK VL",61756,914.8226
"07/27/2025 09:25:00","EDT","MILLWD",61759,323.454
"07/27/2025 09:25:00","EDT","N.Y.C.",61761,6274.5757
"07/27/2025 09:25:00","EDT","NORTH",61755,600.1448
"07/27/2025 09:25:00","EDT","WEST",61752,2010.9955
"07/27/2025 09:30:00","EDT","CAPITL",61757,1384.1344
"07/27/2025 09:30:00","EDT","CENTRL",61754,1793.2441
"07/27/2025 09:30:00","EDT","DUNWOD",61760,705.9091
"07/27/2025 09:30:00","EDT","GENESE",61753,1202.0873
"07/27/2025 09:30:00","EDT","HUD VL",61758,1179.3904
"07/27/2025 09:30:00","EDT","LONGIL",61762,2664.599
"07/27/2025 09:30:00","EDT","MHK VL",61756,894.4194
"07/27/2025 09:30:00","EDT","MILLWD",61759,317.6742
"07/27/2025 09:30:00","EDT","N.Y.C.",61761,6312.785
"07/27/2025 09:30:00","EDT","NORTH",61755,619.9662
"07/27/2025 09:30:00","EDT","WEST",61752,1995.4729
"07/27/2025 09:35:00","EDT","CAPITL",61757,1402.905
"07/27/2025 09:35:00","EDT","CENTRL",61754,1819.9993
"07/27/2025 09:35:00","EDT","DUNWOD",61760,713.5781
"07/27/2025 09:35:00","EDT","GENESE",61753,1194.0391
"07/27/2025 09:35:00","EDT","HUD VL",61758,1176.6914
"07/27/2025 09:35:00","EDT","LONGIL",61762,2682.914
"07/27/2025 09:35:00","EDT","MHK VL",61756,924.4078
"07/27/2025 09:35:00","EDT","MILLWD",61759,323.6257
"07/27/2025 09:35:00","EDT","N.Y.C.",61761,6300.0674
"07/27/2025 09:35:00","EDT","NORTH",61755,593.3507
"07/27/2025 09:35:00","EDT","WEST",61752,1985.1135
"07/27/2025 09:40:00","EDT","CAPITL",61757,1381.8943
"07/27/2025 09:40:00","EDT","CENTRL",61754,1822.1694
"07/27/2025 09:40:00","EDT","DUNWOD",61760,715.5271
"07/27/2025 09:40:00","EDT","GENESE",61753,1246.2034
"07/27/2025 09:40:00","EDT","HUD VL",61758,1197.0095
"07/27/2025 09:40:00","EDT","LONGIL",61762,2704.334
"07/27/2025 09:40:00","EDT","MHK VL",61756,903.1527
"07/27/2025 09:40:00","EDT","MILLWD",61759,321.8053
"07/27/2025 09:40:00","EDT","N.Y.C.",61761,6352.0254
"07/27/2025 09:40:00","EDT","NORTH",61755,584.0942
"07/27/2025 09:40:00","EDT","WEST",61752,2014.5088
"07/27/2025 09:45:00","EDT","CAPITL",61757,1386.5377
"07/27/2025 09:45:00","EDT","CENTRL",61754,1812.4563
"07/27/2025 09:45:00","EDT","DUNWOD",61760,713.077
"07/27/2025 09:45:00","EDT","GENESE",61753,1259.3093
"07/27/2025 09:45:00","EDT","HUD VL",61758,1198.8401
"07/27/2025 09:45:00","EDT","LONGIL",61762,2736.5972
"07/27/2025 09:45:00","EDT","MHK VL",61756,908.3894
"07/27/2025 09:45:00","EDT","MILLWD",61759,333.0605
"07/27/2025 09:45:00","EDT","N.Y.C.",61761,6361.9834
"07/27/2025 09:45:00","EDT","NORTH",61755,584.6572
"07/27/2025 09:45:00","EDT","WEST",61752,2002.935
"07/27/2025 09:50:00","EDT","CAPITL",61757,1392.7465
"07/27/2025 09:50:00","EDT","CENTRL",61754,1808.2656
"07/27/2025 09:50:00","EDT","DUNWOD",61760,716.9481
"07/27/2025 09:50:00","EDT","GENESE",61753,1255.1628
"07/27/2025 09:50:00","EDT","HUD VL",61758,1178.2131
"07/27/2025 09:50:00","EDT","LONGIL",61762,2717.5176
"07/27/2025 09:50:00","EDT","MHK VL",61756,922.8008
"07/27/2025 09:50:00","EDT","MILLWD",61759,336.5093
"07/27/2025 09:50:00","EDT","N.Y.C.",61761,6405.071
"07/27/2025 09:50:00","EDT","NORTH",61755,573.9499
"07/27/2025 09:50:00","EDT","WEST",61752,2010.2675
"07/27/2025 09:55:00","EDT","CAPITL",61757,1384.693
"07/27/2025 09:55:00","EDT","CENTRL",61754,1814.2373
"07/27/2025 09:55:00","EDT","DUNWOD",61760,719.5424
"07/27/2025 09:55:00","EDT","GENESE",61753,1267.6655
"07/27/2025 09:55:00","EDT","HUD VL",61758,1180.2761
"07/27/2025 09:55:00","EDT","LONGIL",61762,2746.2166
"07/27/2025 09:55:00","EDT","MHK VL",61756,919.0684
"07/27/2025 09:55:00","EDT","MILLWD",61759,337.4612
"07/27/2025 09:55:00","EDT","N.Y.C.",61761,6385.413
"07/27/2025 09:55:00","EDT","NORTH",61755,572.1364
"07/27/2025 09:55:00","EDT","WEST",61752,2004.033
"07/27/2025 10:00:00","EDT","CAPITL",61757,1382.4326
"07/27/2025 10:00:00","EDT","CENTRL",61754,1794.0742
"07/27/2025 10:00:00","EDT","DUNWOD",61760,713.1828
"07/27/2025 10:00:00","EDT","GENESE",61753,1300.204
"07/27/2025 10:00:00","EDT","HUD VL",61758,1224.0234
"07/27/2025 10:00:00","EDT","LONGIL",61762,2752.599
"07/27/2025 10:00:00","EDT","MHK VL",61756,923.2451
"07/27/2025 10:00:00","EDT","MILLWD",61759,333.5204
"07/27/2025 10:00:00","EDT","N.Y.C.",61761,6418.909
"07/27/2025 10:00:00","EDT","NORTH",61755,581.1859
"07/27/2025 10:00:00","EDT","WEST",61752,2009.5803
"07/27/2025 10:05:00","EDT","CAPITL",61757,1382.8093
"07/27/2025 10:05:00","EDT","CENTRL",61754,1778.7239
"07/27/2025 10:05:00","EDT","DUNWOD",61760,708.9149
"07/27/2025 10:05:00","EDT","GENESE",61753,1285.589
"07/27/2025 10:05:00","EDT","HUD VL",61758,1198.5776
"07/27/2025 10:05:00","EDT","LONGIL",61762,2756.1497
"07/27/2025 10:05:00","EDT","MHK VL",61756,954.9418
"07/27/2025 10:05:00","EDT","MILLWD",61759,350.6592
"07/27/2025 10:05:00","EDT","N.Y.C.",61761,6455.8115
"07/27/2025 10:05:00","EDT","NORTH",61755,542.7924
"07/27/2025 10:05:00","EDT","WEST",61752,1991.2769
"07/27/2025 10:10:00","EDT","CAPITL",61757,1365.5779
"07/27/2025 10:10:00","EDT","CENTRL",61754,1795.7173
"07/27/2025 10:10:00","EDT","DUNWOD",61760,733.2679
"07/27/2025 10:10:00","EDT","GENESE",61753,1287.8254
"07/27/2025 10:10:00","EDT","HUD VL",61758,1212.8857
"07/27/2025 10:10:00","EDT","LONGIL",61762,2765.6318
"07/27/2025 10:10:00","EDT","MHK VL",61756,945.8224
"07/27/2025 10:10:00","EDT","MILLWD",61759,328.8678
"07/27/2025 10:10:00","EDT","N.Y.C.",61761,6469.491
"07/27/2025 10:10:00","EDT","NORTH",61755,562.0501
"07/27/2025 10:10:00","EDT","WEST",61752,2036.3013
"07/27/2025 10:15:00","EDT","CAPITL",61757,1366.9023
"07/27/2025 10:15:00","EDT","CENTRL",61754,1792.9392
"07/27/2025 10:15:00","EDT","DUNWOD",61760,726.6818
"07/27/2025 10:15:00","EDT","GENESE",61753,1310.352
"07/27/2025 10:15:00","EDT","HUD VL",61758,1209.5692
"07/27/2025 10:15:00","EDT","LONGIL",61762,2763.309
"07/27/2025 10:15:00","EDT","MHK VL",61756,949.0726
"07/27/2025 10:15:00","EDT","MILLWD",61759,337.6692
"07/27/2025 10:15:00","EDT","N.Y.C.",61761,6510.674
"07/27/2025 10:15:00","EDT","NORTH",61755,573.3828
"07/27/2025 10:15:00","EDT","WEST",61752,2024.2434
"07/27/2025 10:20:00","EDT","CAPITL",61757,1391.9067
"07/27/2025 10:20:00","EDT","CENTRL",61754,1780.8489
"07/27/2025 10:20:00","EDT","DUNWOD",61760,736.2139
"07/27/2025 10:20:00","EDT","GENESE",61753,1314.3655
"07/27/2025 10:20:00","EDT","HUD VL",61758,1237.5596
"07/27/2025 10:20:00","EDT","LONGIL",61762,2777.6284
"07/27/2025 10:20:00","EDT","MHK VL",61756,942.4538
"07/27/2025 10:20:00","EDT","MILLWD",61759,343.35
"07/27/2025 10:20:00","EDT","N.Y.C.",61761,6548.8022
"07/27/2025 10:20:00","EDT","NORTH",61755,563.0645
"07/27/2025 10:20:00","EDT","WEST",61752,2065.9666
"07/27/2025 10:25:00","EDT","CAPITL",61757,1382.2413
"07/27/2025 10:25:00","EDT","CENTRL",61754,1783.0994
"07/27/2025 10:25:00","EDT","DUNWOD",61760,734.2287
"07/27/2025 10:25:00","EDT","GENESE",61753,1307.6678
"07/27/2025 10:25:00","EDT","HUD VL",61758,1216.05
"07/27/2025 10:25:00","EDT","LONGIL",61762,2809.27
"07/27/2025 10:25:00","EDT","MHK VL",61756,948.2296
"07/27/2025 10:25:00","EDT","MILLWD",61759,327.2887
"07/27/2025 10:25:00","EDT","N.Y.C.",61761,6564.4023
"07/27/2025 10:25:00","EDT","NORTH",61755,586.3127
"07/27/2025 10:25:00","EDT","WEST",61752,2053.691
"07/27/2025 10:30:00","EDT","CAPITL",61757,1395.8187
"07/27/2025 10:30:00","EDT","CENTRL",61754,1768.2341
"07/27/2025 10:30:00","EDT","DUNWOD",61760,732.7299
"07/27/2025 10:30:00","EDT","GENESE",61753,1321.3413
"07/27/2025 10:30:00","EDT","HUD VL",61758,1210.8359
"07/27/2025 10:30:00","EDT","LONGIL",61762,2847.0151
"07/27/2025 10:30:00","EDT","MHK VL",61756,946.4423
"07/27/2025 10:30:00","EDT","MILLWD",61759,346.4083
"07/27/2025 10:30:00","EDT","N.Y.C.",61761,6570.533
"07/27/2025 10:30:00","EDT","NORTH",61755,596.3705
"07/27/2025 10:30:00","EDT","WEST",61752,2040.477
"07/27/2025 10:35:00","EDT","CAPITL",61757,1397.5372
"07/27/2025 10:35:00","EDT","CENTRL",61754,1759.2017
"07/27/2025 10:35:00","EDT","DUNWOD",61760,741.4213
"07/27/2025 10:35:00","EDT","GENESE",61753,1344.5916
"07/27/2025 10:35:00","EDT","HUD VL",61758,1212.2811
"07/27/2025 10:35:00","EDT","LONGIL",61762,2845.9175
"07/27/2025 10:35:00","EDT","MHK VL",61756,941.9468
"07/27/2025 10:35:00","EDT","MILLWD",61759,340.2451
"07/27/2025 10:35:00","EDT","N.Y.C.",61761,6613.051
"07/27/2025 10:35:00","EDT","NORTH",61755,584.4575
"07/27/2025 10:35:00","EDT","WEST",61752,2043.9961
"07/27/2025 10:40:00","EDT","CAPITL",61757,1395.184
"07/27/2025 10:40:00","EDT","CENTRL",61754,1735.5693
"07/27/2025 10:40:00","EDT","DUNWOD",61760,734.2046
"07/27/2025 10:40:00","EDT","GENESE",61753,1360.5674
"07/27/2025 10:40:00","EDT","HUD VL",61758,1224.7944
"07/27/2025 10:40:00","EDT","LONGIL",61762,2860.5762
"07/27/2025 10:40:00","EDT","MHK VL",61756,966.1622
"07/27/2025 10:40:00","EDT","MILLWD",61759,336.7858
"07/27/2025 10:40:00","EDT","N.Y.C.",61761,6629.272
"07/27/2025 10:40:00","EDT","NORTH",61755,576.4998
"07/27/2025 10:40:00","EDT","WEST",61752,2032.1526
"07/27/2025 10:45:00","EDT","CAPITL",61757,1387.0809
"07/27/2025 10:45:00","EDT","CENTRL",61754,1739.3806
"07/27/2025 10:45:00","EDT","DUNWOD",61760,753.9856
"07/27/2025 10:45:00","EDT","GENESE",61753,1343.098
"07/27/2025 10:45:00","EDT","HUD VL",61758,1226.6177
"07/27/2025 10:45:00","EDT","LONGIL",61762,2860.2446
"07/27/2025 10:45:00","EDT","MHK VL",61756,946.0194
"07/27/2025 10:45:00","EDT","MILLWD",61759,336.5505
"07/27/2025 10:45:00","EDT","N.Y.C.",61761,6635.213
"07/27/2025 10:45:00","EDT","NORTH",61755,588.8543
"07/27/2025 10:45:00","EDT","WEST",61752,2048.6238
"07/27/2025 10:50:00","EDT","CAPITL",61757,1387.1715
"07/27/2025 10:50:00","EDT","CENTRL",61754,1774.0032
"07/27/2025 10:50:00","EDT","DUNWOD",61760,728.0759
"07/27/2025 10:50:00","EDT","GENESE",61753,1333.563
"07/27/2025 10:50:00","EDT","HUD VL",61758,1215.5353
"07/27/2025 10:50:00","EDT","LONGIL",61762,2863.2456
"07/27/2025 10:50:00","EDT","MHK VL",61756,940.879
"07/27/2025 10:50:00","EDT","MILLWD",61759,354.6985
"07/27/2025 10:50:00","EDT","N.Y.C.",61761,6683.3184
"07/27/2025 10:50:00","EDT","NORTH",61755,586.1799
"07/27/2025 10:50:00","EDT","WEST",61752,2030.1743
"07/27/2025 10:55:00","EDT","CAPITL",61757,1392.8258
"07/27/2025 10:55:00","EDT","CENTRL",61754,1736.4863
"07/27/2025 10:55:00","EDT","DUNWOD",61760,749.6644
"07/27/2025 10:55:00","EDT","GENESE",61753,1340.5005
"07/27/2025 10:55:00","EDT","HUD VL",61758,1253.6909
"07/27/2025 10:55:00","EDT","LONGIL",61762,2898.751
"07/27/2025 10:55:00","EDT","MHK VL",61756,934.932
"07/27/2025 10:55:00","EDT","MILLWD",61759,327.6826
"07/27/2025 10:55:00","EDT","N.Y.C.",61761,6691.6284
"07/27/2025 10:55:00","EDT","NORTH",61755,596.9211
"07/27/2025 10:55:00","EDT","WEST",61752,2046.637
"07/27/2025 11:00:00","EDT","CAPITL",61757,1419.9823
"07/27/2025 11:00:00","EDT","CENTRL",61754,1746.6816
"07/27/2025 11:00:00","EDT","DUNWOD",61760,745.4798
"07/27/2025 11:00:00","EDT","GENESE",61753,1332.59
"07/27/2025 11:00:00","EDT","HUD VL",61758,1230.1602
"07/27/2025 11:00:00","EDT","LONGIL",61762,2927.5874
"07/27/2025 11:00:00","EDT","MHK VL",61756,922.9094
"07/27/2025 11:00:00","EDT","MILLWD",61759,349.9321
"07/27/2025 11:00:00","EDT","N.Y.C.",61761,6749.6704
"07/27/2025 11:00:00","EDT","NORTH",61755,586.0066
"07/27/2025 11:00:00","EDT","WEST",61752,2071.1343
"07/27/2025 11:05:00","EDT","CAPITL",61757,1405.1074
"07/27/2025 11:05:00","EDT","CENTRL",61754,1802.6716
"07/27/2025 11:05:00","EDT","DUNWOD",61760,757.9878
"07/27/2025 11:05:00","EDT","GENESE",61753,1332.719
"07/27/2025 11:05:00","EDT","HUD VL",61758,1239.9862
"07/27/2025 11:05:00","EDT","LONGIL",61762,2933.1855
"07/27/2025 11:05:00","EDT","MHK VL",61756,954.6647
"07/27/2025 11:05:00","EDT","MILLWD",61759,342.4829
"07/27/2025 11:05:00","EDT","N.Y.C.",61761,6779.755
"07/27/2025 11:05:00","EDT","NORTH",61755,568.1608
"07/27/2025 11:05:00","EDT","WEST",61752,2069.3716
"07/27/2025 11:10:00","EDT","CAPITL",61757,1400.048
"07/27/2025 11:10:00","EDT","CENTRL",61754,1802.6736
"07/27/2025 11:10:00","EDT","DUNWOD",61760,767.6781
"07/27/2025 11:10:00","EDT","GENESE",61753,1314.8854
"07/27/2025 11:10:00","EDT","HUD VL",61758,1245.6675
"07/27/2025 11:10:00","EDT","LONGIL",61762,2946.1536
"07/27/2025 11:10:00","EDT","MHK VL",61756,939.7919
"07/27/2025 11:10:00","EDT","MILLWD",61759,329.2682
"07/27/2025 11:10:00","EDT","N.Y.C.",61761,6813.537
"07/27/2025 11:10:00","EDT","NORTH",61755,552.2385
"07/27/2025 11:10:00","EDT","WEST",61752,2081.073
"07/27/2025 11:15:00","EDT","CAPITL",61757,1394.1285
"07/27/2025 11:15:00","EDT","CENTRL",61754,1809.3394
"07/27/2025 11:15:00","EDT","DUNWOD",61760,783.8337
"07/27/2025 11:15:00","EDT","GENESE",61753,1321.6483
"07/27/2025 11:15:00","EDT","HUD VL",61758,1263.9182
"07/27/2025 11:15:00","EDT","LONGIL",61762,2966.8093
"07/27/2025 11:15:00","EDT","MHK VL",61756,946.8796
"07/27/2025 11:15:00","EDT","MILLWD",61759,322.8635
"07/27/2025 11:15:00","EDT","N.Y.C.",61761,6813.338
"07/27/2025 11:15:00","EDT","NORTH",61755,577.0023
"07/27/2025 11:15:00","EDT","WEST",61752,2101.1353
"07/27/2025 11:20:00","EDT","CAPITL",61757,1413.827
"07/27/2025 11:20:00","EDT","CENTRL",61754,1797.2651
"07/27/2025 11:20:00","EDT","DUNWOD",61760,792.4974
"07/27/2025 11:20:00","EDT","GENESE",61753,1347.251
"07/27/2025 11:20:00","EDT","HUD VL",61758,1261.856
"07/27/2025 11:20:00","EDT","LONGIL",61762,2982.4824
"07/27/2025 11:20:00","EDT","MHK VL",61756,937.3871
"07/27/2025 11:20:00","EDT","MILLWD",61759,306.9606
"07/27/2025 11:20:00","EDT","N.Y.C.",61761,6848.133
"07/27/2025 11:20:00","EDT","NORTH",61755,586.0106
"07/27/2025 11:20:00","EDT","WEST",61752,2070.4973
"07/27/2025 11:25:00","EDT","CAPITL",61757,1416.8125
"07/27/2025 11:25:00","EDT","CENTRL",61754,1755.4167
"07/27/2025 11:25:00","EDT","DUNWOD",61760,785.4293
"07/27/2025 11:25:00","EDT","GENESE",61753,1336.6492
"07/27/2025 11:25:00","EDT","HUD VL",61758,1272.3722
"07/27/2025 11:25:00","EDT","LONGIL",61762,3015.4482
"07/27/2025 11:25:00","EDT","MHK VL",61756,937.0186
"07/27/2025 11:25:00","EDT","MILLWD",61759,342.3323
"07/27/2025 11:25:00","EDT","N.Y.C.",61761,6854.791
"07/27/2025 11:25:00","EDT","NORTH",61755,590.1465
"07/27/2025 11:25:00","EDT","WEST",61752,2115.5293
"07/27/2025 11:30:00","EDT","CAPITL",61757,1411.4769
"07/27/2025 11:30:00","EDT","CENTRL",61754,1788.6526
"07/27/2025 11:30:00","EDT","DUNWOD",61760,771.0773
"07/27/2025 11:30:00","EDT","GENESE",61753,1325.6757
"07/27/2025 11:30:00","EDT","HUD VL",61758,1274.7839
"07/27/2025 11:30:00","EDT","LONGIL",61762,3044.9385
"07/27/2025 11:30:00","EDT","MHK VL",61756,923.6216
"07/27/2025 11:30:00","EDT","MILLWD",61759,333.8933
"07/27/2025 11:30:00","EDT","N.Y.C.",61761,6868.318
"07/27/2025 11:30:00","EDT","NORTH",61755,591.9729
"07/27/2025 11:30:00","EDT","WEST",61752,2085.0422
"07/27/2025 11:35:00","EDT","CAPITL",61757,1395.8107
"07/27/2025 11:35:00","EDT","CENTRL",61754,1763.9385
"07/27/2025 11:35:00","EDT","DUNWOD",61760,770.767
"07/27/2025 11:35:00","EDT","GENESE",61753,1320.6763
"07/27/2025 11:35:00","EDT","HUD VL",61758,1265.0835
"07/27/2025 11:35:00","EDT","LONGIL",61762,3073.161
"07/27/2025 11:35:00","EDT","MHK VL",61756,919.8123
"07/27/2025 11:35:00","EDT","MILLWD",61759,344.5104
"07/27/2025 11:35:00","EDT","N.Y.C.",61761,6899.7393
"07/27/2025 11:35:00","EDT","NORTH",61755,598.7347
"07/27/2025 11:35:00","EDT","WEST",61752,2094.2
"07/27/2025 11:40:00","EDT","CAPITL",61757,1388.6495
"07/27/2025 11:40:00","EDT","CENTRL",61754,1776.104
"07/27/2025 11:40:00","EDT","DUNWOD",61760,783.9645
"07/27/2025 11:40:00","EDT","GENESE",61753,1318.9954
"07/27/2025 11:40:00","EDT","HUD VL",61758,1267.982
"07/27/2025 11:40:00","EDT","LONGIL",61762,3110.5803
"07/27/2025 11:40:00","EDT","MHK VL",61756,916.1645
"07/27/2025 11:40:00","EDT","MILLWD",61759,349.9547
"07/27/2025 11:40:00","EDT","N.Y.C.",61761,6890.5713
"07/27/2025 11:40:00","EDT","NORTH",61755,591.7402
"07/27/2025 11:40:00","EDT","WEST",61752,2129.2344
"07/27/2025 11:45:00","EDT","CAPITL",61757,1378.2566
"07/27/2025 11:45:00","EDT","CENTRL",61754,1789.1768
"07/27/2025 11:45:00","EDT","DUNWOD",61760,794.7264
"07/27/2025 11:45:00","EDT","GENESE",61753,1351.7471
"07/27/2025 11:45:00","EDT","HUD VL",61758,1250.1821
"07/27/2025 11:45:00","EDT","LONGIL",61762,3113.232
"07/27/2025 11:45:00","EDT","MHK VL",61756,903.769
"07/27/2025 11:45:00","EDT","MILLWD",61759,361.0091
"07/27/2025 11:45:00","EDT","N.Y.C.",61761,6912.2256
"07/27/2025 11:45:00","EDT","NORTH",61755,595.1921
"07/27/2025 11:45:00","EDT","WEST",61752,2116.77
